speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId,exoticCategory
986,chblau1,Chestnut-backed Laughingthrush,Pterorhinus nuchalis,L16946439,"Dehing Patkai National park ,  Soraipung Range",2023-02-18 06:03,2.0,27.3051609,95.5257878,True,True,False,S128641520,
987,gyhpar3,Gray-headed Parrotbill,Psittiparus gularis,L22641924,"National Highway 313, Lower Dibang Valley, Arunachal Pradesh, IN (28.18, 95.825)",2023-02-18 05:33,4.0,28.1802712,95.8247838,True,False,True,S128612214,
988,godbun1,Godlewski's Bunting,Emberiza godlewskii,L3612407,Hawai,2023-02-18 05:30,3.0,27.8858586,96.8009585,True,False,False,S128975787,
989,bkhgre1,Black-headed Greenfinch,Chloris ambigua,L3612407,Hawai,2023-02-18 05:30,5.0,27.8858586,96.8009585,True,False,False,S128975787,
990,ruvlau1,Rufous-vented Laughingthrush,Pterorhinus gularis,L22338756,"Miao - Vijoynagar Road, Changlang, Arunachal Pradesh, IN (27.507, 96.296)",2023-02-17 21:02,12.0,27.5070075,96.295995,True,False,True,S128630908,
991,sntbab1,Snowy-throated Babbler,Stachyris oglei,L22338756,"Miao - Vijoynagar Road, Changlang, Arunachal Pradesh, IN (27.507, 96.296)",2023-02-17 21:02,4.0,27.5070075,96.295995,True,False,True,S128630908,
992,whtfly2,White-tailed Flycatcher,Cyornis concretus,L22338756,"Miao - Vijoynagar Road, Changlang, Arunachal Pradesh, IN (27.507, 96.296)",2023-02-17 21:02,2.0,27.5070075,96.295995,True,False,True,S128630908,
993,ansowl1,Andaman Scops-Owl,Otus balli,L4398935,Wild Grass Resort area,2023-02-17 19:46,1.0,11.5108151,92.6917489,True,False,False,S128844322,
994,whwduc1,White-winged Duck,Asarcornis scutulata,L4314175,Dehing Patkai NP & Surroundings,2023-02-17 16:48,2.0,27.2942994,95.4872417,True,False,False,S128508244,
995,comcha,Common Chaffinch,Fringilla coelebs,L7768352,Botanical Garden,2023-02-17 16:36,1.0,34.0916184,74.8806381,True,True,False,S128498386,
996,blyros1,Blyth's Rosefinch,Carpodacus grandis,L7768352,Botanical Garden,2023-02-17 16:36,5.0,34.0916184,74.8806381,True,True,False,S128498386,
997,stonec7,Amur Stonechat,Saxicola stejnegeri,L22619552,"Enroute Wild Grass Port Blair, Andaman and Nicobar Islands, IN (11.511, 92.697)",2023-02-17 16:17,1.0,11.5109167,92.6965383,True,False,True,S128624367,
998,andcra1,Andaman Crake,Rallina canningi,L11469734,"Forest Nursery, Laxmipur, Diglipur",2023-02-17 16:05,1.0,13.2996461,92.9636916,True,False,True,S128498009,
999,manpit1,Mangrove Pitta,Pitta megarhyncha,L4531824,Bhitarkanika--Dangamal Jetty,2023-02-17 15:52,3.0,20.7335588,86.869511,True,False,False,S128496898,
1000,bnwkin1,Brown-winged Kingfisher,Pelargopsis amauroptera,L4531824,Bhitarkanika--Dangamal Jetty,2023-02-17 15:52,5.0,20.7335588,86.869511,True,False,False,S128496898,
1001,gycpri1,Gray-crowned Prinia,Prinia cinereocapilla,L12786593,Ranikota,2023-02-17 15:45,3.0,29.4173994,79.3290631,True,True,True,S128544701,
1002,asidrc3,Square-tailed Drongo-Cuckoo,Surniculus lugubris,L4314217,Bherjan WLS & Surroundings,2023-02-17 15:25,1.0,27.5266926,95.3675079,True,False,False,S128496086,
1003,nicsee1,Nicobar Serpent-Eagle,Spilornis klossi,L22622761,Fire Station Campbell Bay,2023-02-17 15:20,1.0,7.0164789,93.9281043,True,False,True,S128500683,
1004,miswrb1,Mishmi Wren-Babbler,Spelaeornis badeigularis,L12908549,Chikopani Bridge,2023-02-17 15:03,1.0,28.2414436,95.866419,True,False,False,S128497624,
1005,brnhor1,Brown Hornbill,Anorrhinus austeni,L22627915,"Lakhipathar Block, Assam, IN (27.311, 95.5)",2023-02-17 14:37,6.0,27.3112267,95.500415,True,True,True,S128530134,
1006,slbbab1,Slender-billed Babbler,Argya longirostris,L16813033,Kaziranga central zone from  kohra enterance,2023-02-17 14:18,1.0,26.6045867,93.3919913,True,False,False,S128499032,
1007,smew,Smew,Mergellus albellus,L8653963,Shey Smanla,2023-02-17 14:18,1.0,34.0878196,77.6074444,True,True,False,S128494573,
1008,strros1,Streaked Rosefinch,Carpodacus rubicilloides,L18985867,"Spituk (34.12, 77.528)",2023-02-17 13:25,2.0,34.1203383,77.5276303,True,False,True,S128493600,
1009,tylwar1,Tytler's Leaf Warbler,Phylloscopus tytleri,L22621835,"Kochi - Madurai - Dhanushkodi Road, Idukki, Kerala, IN (10.074, 77.098)",2023-02-17 11:15,1.0,10.074199,77.0979941,True,False,True,S128491188,
1010,blyswi1,Blyth's Swift,Apus leuconyx,L17190101,"Unnamed Road, Himachal Pradesh, IN (32.565, 76.11)",2023-02-17 09:39,4.0,32.5650043,76.1100606,True,True,True,S128487126,
1011,brambl,Brambling,Fringilla montifringilla,L3823608,Hokersar Wetland,2023-02-17 09:36,3.0,34.1025659,74.711194,True,False,False,S128486997,
1012,orabul1,Orange Bullfinch,Pyrrhula aurantiaca,L8529456,Brain Nishat Srinagar,2023-02-17 09:10,4.0,34.1078911,74.8772097,True,False,False,S128492482,
1013,spefin1,Spectacled Finch,Callacanthis burtoni,L8529456,Brain Nishat Srinagar,2023-02-17 09:10,2.0,34.1078911,74.8772097,True,False,False,S128492482,
1014,sttful2,Streak-throated Fulvetta,Fulvetta manipurensis,L14476568,Mishmi Hills -- Old Hotel 65km,2023-02-17 09:03,5.0,28.2797046,95.912447,True,False,False,S128502820,
1015,whbsho1,Nilgiri Sholakili,Sholicola major,L22628179,Ooty to Gudalur Road,2023-02-17 09:00,1.0,11.4660699,76.5842526,True,False,True,S128532779,
1016,scathr4,Nilgiri Thrush,Zoothera neilgherriensis,L22628179,Ooty to Gudalur Road,2023-02-17 09:00,1.0,11.4660699,76.5842526,True,False,True,S128532779,
1017,darros1,Dark-rumped Rosefinch,Carpodacus edwardsii,L13520005,Phadamchen,2023-02-17 07:16,2.0,27.2434639,88.7732618,True,False,False,S128496101,
1018,brbwar2,Brown Bush Warbler,Locustella luteoventris,L17886250,Tsupfume village,2023-02-17 07:00,2.0,25.551222,94.330665,True,False,True,S128500604,
1019,grecoc1,Green Cochoa,Cochoa viridis,L22623069,"Lower Dibang Valley, Arunachal Pradesh, IN (28.262, 95.913)",2023-02-17 07:00,2.0,28.2615028,95.9131242,True,False,True,S128497599,
1020,blypaf1,Blyth's Paradise-Flycatcher,Terpsiphone affinis,L16672847,"State Highway 35, Hatikhuli T.E., Assam, IN (26.579, 93.417)",2023-02-17 06:57,1.0,26.5792536,93.4166315,True,False,True,S128484396,
1021,chvnut1,Chestnut-vented Nuthatch,Sitta nagaensis,L22434091,"Lianthanga Camp, Sihphir",2023-02-17 06:30,1.0,23.8138433,92.7307476,True,False,True,S128488363,
1022,gyhpar2,Gray-headed Parakeet,Psittacula finschii,L22434091,"Lianthanga Camp, Sihphir",2023-02-17 06:30,3.0,23.8138433,92.7307476,True,False,True,S128488363,
1023,grepar1,Great Parrotbill,Conostoma aemodium,L13655619,Pangolakha WLS--General Area,2023-02-17 06:00,2.0,27.2388499,88.7880111,True,False,False,S128621608,
1024,fulpar1,Fulvous Parrotbill,Suthora fulvifrons,L13655619,Pangolakha WLS--General Area,2023-02-17 06:00,2.0,27.2388499,88.7880111,True,False,False,S128621608,
1025,bufowl2,Buffy Fish-Owl,Ketupa ketupu,L7771426,Sundarban Tiger Reserve--Dobanki Camp,2023-02-16 15:04,2.0,21.9898102,88.7569855,True,False,False,S128841712,
1026,bltcra1,Black-tailed Crake,Zapornia bicolor,L22610280,"Mirik, West Bengal, IN (26.887, 88.185)",2023-02-16 13:45,2.0,26.8869548,88.1852162,True,False,True,S128425807,
1027,himthr1,Himalayan Thrush,Zoothera salimalii,L17730375,Eagle Nest above Bumphu,2023-02-16 11:07,1.0,27.0762596,92.4048954,True,False,False,S128426918,
1028,blfrob1,Blue-fronted Robin,Cinclidium frontale,L22609165,"Lepcha Jagat, West Bengal, IN (27.013, 88.199)",2023-02-16 10:07,1.0,27.0131218,88.1992871,True,True,True,S128423362,
1029,whtdip1,White-throated Dipper,Cinclus cinclus,L22609567,"Jang, Tawang IN-AR 27.50651, 92.10962",2023-02-16 09:30,1.0,27.50651,92.109617,True,False,True,S128421845,
1030,yunnut1,Yunnan Nuthatch,Sitta yunnanensis,L22683522,"Tilam Top Road, Arunachal Pradesh, IN (28.169, 97.024)",2023-02-16 08:08,4.0,28.1691318,97.0238632,True,False,True,S128854334,
1031,tafowl1,Tawny Fish-Owl,Ketupa flavipes,L17361246,"Kabra Dhaiya, Uttarakhand",2023-02-16 07:08,1.0,29.6723951,79.1534686,True,False,True,S128480447,
1032,nilpip1,Nilgiri Pipit,Anthus nilghiriensis,L14878774,Nilgiri Hills (OBI),2023-02-16 07:00,2.0,11.382129,76.752538,True,False,False,S128437515,
1033,piethr1,Pied Thrush,Geokichla wardii,L3150186,Nandi Hills,2023-02-16 06:39,1.0,13.3699596,77.6831734,True,False,False,S128482466,
1034,benflo2,Bengal Florican,Houbaropsis bengalensis,L5685162,Kokilabari Seed Farm,2023-02-15 16:27,1.0,26.7548078,91.1898279,True,False,False,S128363477,
1035,rubwar1,Russet Bush Warbler,Locustella mandelli,L22598334,"Lokhra Road, Guwahati, Assam, IN (26.1, 91.748)",2023-02-15 12:36,1.0,26.099855,91.74751499999999,True,False,True,S128360549,
1036,whwter,White-winged Tern,Chlidonias leucopterus,L12571276,"Veliyur Lake,Tamil Nadu, IN (12.895, 79.671)",2023-02-15 07:40,5.0,12.8950289,79.6709904,True,False,True,S128924084,
1037,marbab2,Marsh Babbler,Pellorneum palustre,L7200238,Roing Grasslands,2023-02-15 07:17,1.0,28.0978966,95.7407907,True,False,False,S128353674,
1038,comgol,Common Goldeneye,Bucephala clangula,L10496822,Gajoldoba Barrage JG,2023-02-14 18:03,2.0,26.7577015,88.5850813,True,True,False,S128306800,
1039,merlin,Merlin,Falco columbarius,L22649387,"કચ્છ, ગુજરાત, IN (23.416, 71.429)",2023-02-14 16:54,1.0,23.415925,71.4294308,True,False,True,S128656048,
1040,colfal1,Collared Falconet,Microhierax caerulescens,L22589069,"Kalbari, Assam, IN (26.729, 91.009)",2023-02-14 16:11,1.0,26.7290356,91.0092989,True,False,True,S128307174,
1041,buglio1,Bugun Liocichla,Liocichla bugunorum,L6942046,Singchung Bugun Community Reserve,2023-02-14 09:26,2.0,27.16965,92.45806,True,False,False,S128485417,
1042,palroc1,Pale Rockfinch,Carpospiza brachydactyla,L3135946,Chhari Dhandh Conservation Reserve,2023-02-14 08:31,3.0,23.5822381,69.3151474,True,True,False,S128297449,
1043,lobplo1,Long-billed Plover,Charadrius placidus,L22587484,"Dirang Khassow Road, West Kameng IN-AR 27.34961, 92.26191",2023-02-14 07:32,2.0,27.349606,92.261913,True,False,True,S128298554,
1044,rurgra1,Indian Grassbird,Graminicola bengalensis,L14215052,Manas NP--Bhuyanpara,2023-02-14 06:45,1.0,26.7312274,91.0985032,True,False,False,S128295681,
1045,rook1,Rook,Corvus frugilegus,L5784140,Basantar Devak Course,2023-02-14 06:30,14.0,32.5116436,75.026536,True,False,False,S128430169,
1046,jacsni,Jack Snipe,Lymnocryptes minimus,L22541395,"Unnamed Road, Srinagar (34.095, 74.723)",2023-02-13 13:09,1.0,34.0950747,74.7229512,True,True,True,S128234575,
1047,kasnut1,Kashmir Nuthatch,Sitta cashmirensis,L17265027,"Gund, Kangan",2023-02-13 09:56,1.0,34.2506904,75.0938847,True,False,False,S128242714,
1048,whttro,White-tailed Tropicbird,Phaethon lepturus,L4507261,Neil Island,2023-02-13 09:54,1.0,11.8357385,93.0384922,True,True,False,S128257646,
1049,orihob1,Oriental Hobby,Falco severus,L17729338,Namdapha-Vijaynagar Road,2023-02-13 09:06,1.0,27.48177,96.40525,True,False,False,S128294053,
1050,renpha,Red-necked Phalarope,Phalaropus lobatus,L3683836,Charkhala Salt Pans,2023-02-13 08:00,3.0,22.1855267,69.1457605,True,False,False,S128261331,
1051,hypoco1,Hypocolius,Hypocolius ampelinus,L1157512,Banni Grassland,2023-02-13 07:30,1.0,23.5871151,69.2488003,True,False,False,S128234972,
1052,bncscb1,Brown-crowned Scimitar-Babbler,Pomatorhinus phayrei,L17729338,Namdapha-Vijaynagar Road,2023-02-13 07:23,1.0,27.48177,96.40525,True,False,False,S128294032,
1053,rbsbab1,Red-billed Scimitar-Babbler,Pomatorhinus ochraceiceps,L3053752,Namdapha NP & Surroundings,2023-02-13 07:10,2.0,27.53874,96.441646,True,False,False,S128959216,
1054,forowl1,Forest Owlet,Athene blewitti,L22327705,Melghat Tiger Reserve,2023-02-12 17:55,1.0,21.4060493,77.1484852,True,True,True,S128173715,
1055,lotduc,Long-tailed Duck,Clangula hyemalis,L22560716,"Auto selected 34.35211, 74.64018",2023-02-12 17:00,1.0,34.352105,74.640182,True,True,True,S128151528,
1056,x00823,Yellowhammer x Pine Bunting (hybrid),Emberiza citrinella x leucocephalos,L17199897,"Chadoora (33.945, 74.8)",2023-02-12 13:51,1.0,33.9447053,74.7997026,True,True,True,S128237759,
1057,bkbkin1,Black-backed Dwarf-Kingfisher,Ceyx erithaca,L17307052,Talkat Vanudyan,2023-02-12 11:09,1.0,15.8071607,73.9522362,True,False,False,S128841571,
1058,raiqua1,Rain Quail,Coturnix coromandelica,L2372505,Nalsarovar Bird Sanctuary,2023-02-12 08:46,1.0,22.7923445,72.0231432,True,False,False,S128136434,
1059,amufal1,Amur Falcon,Falco amurensis,L22560039,"કચ્છ, ગુજરાત, IN (23.414, 71.443)",2023-02-12 07:30,2.0,23.4143122,71.4426136,True,True,True,S128144598,
1060,eursco1,Eurasian Scops-Owl,Otus scops,L22560039,"કચ્છ, ગુજરાત, IN (23.414, 71.443)",2023-02-12 07:30,1.0,23.4143122,71.4426136,True,True,True,S128144598,
1061,nicscr1,Nicobar Megapode,Megapodius nicobariensis,L8969895,Galathea,2023-02-12 07:18,2.0,6.824,93.86,True,False,False,S128136566,
1062,srlbao1,Sri Lanka Bay-Owl,Phodilus assimilis,L3789514,Thattekkad Bird Sanctuary--General Area,2023-02-12 06:35,1.0,10.1299765,76.6880089,True,False,False,S128137980,
1063,baitea,Baikal Teal,Sibirionetta formosa,L3133460,Pobitora WLS,2023-02-12 06:27,1.0,26.232764799999998,92.0528884,True,False,False,S128136201,
1064,aswpig1,Ashy Wood-Pigeon,Columba pulchricollis,L21929338,"Miao - Vijoynagar Road, Changlang, Arunachal Pradesh, IN (27.505, 96.308)",2023-02-12 05:56,1.0,27.5045846,96.3077587,True,False,True,S128172644,
1065,gocmyn1,Golden-crested Myna,Ampeliceps coronatus,L21929338,"Miao - Vijoynagar Road, Changlang, Arunachal Pradesh, IN (27.505, 96.308)",2023-02-12 05:56,1.0,27.5045846,96.3077587,True,False,True,S128172644,
1066,comfla1,Common Flameback,Dinopium javanense,L5044747,Valparai--Monica Garden Bungalow,2023-02-11 17:30,,10.3252212,76.9300032,True,True,False,S128132548,
1067,cowpig1,Common Wood-Pigeon,Columba palumbus,L10358847,Sigri,2023-02-11 16:14,2.0,29.4525655,79.4111538,True,False,False,S128045644,
1068,casgul2,Caspian Gull,Larus cachinnans,L17051608,"Nishat Suth, Srinagar (34.12, 74.88)",2023-02-11 13:08,1.0,34.1199233,74.8800692,True,True,True,S128042433,
1069,vinros2,Vinaceous Rosefinch,Carpodacus vinaceus,L22541296,"Nainital, Uttarakhand, IN (29.391, 79.439)",2023-02-11 09:26,1.0,29.3912392,79.4391348,True,True,True,S128040644,
1070,bcbeat1,Blue-cheeked Bee-eater,Merops persicus,L22558209,"SH 34, Palghar IN-MH 19.74686, 73.35106",2023-02-11 08:37,2.0,19.746863,73.351056,True,False,True,S128139765,
1071,eurhob,Eurasian Hobby,Falco subbuteo,L4186982,Sultanpur Flats,2023-02-11 08:18,1.0,28.4564674,76.8891478,True,False,False,S128135531,
1072,granda1,Grandala,Grandala coelicolor,L18838151,"Lachen, Sikkim, IN (27.721, 88.557)",2023-02-10 15:16,100.0,27.7210893,88.5567774,True,True,True,S127981267,
1073,nicpig1,Nicobar Pigeon,Caloenas nicobarica,L22621421,"Indira Point, Southern most part of India, IN (6.769, 93.828)",2023-02-10 07:37,2.0,6.7686733,93.8283808,True,False,True,S128488868,
1074,asslau1,Assam Laughingthrush,Trochalopteron chrysopterum,L7320110,Phawngpui Blue Mountain National Park,2023-02-09 14:04,8.0,22.6417385,93.0331397,True,False,False,S128050447,
1075,eyethr,Eyebrowed Thrush,Turdus obscurus,L2525709,GKVK Campus,2023-02-08 17:07,1.0,13.0857318,77.5713301,True,True,False,S127865885,
1076,sattra1,Satyr Tragopan,Tragopan satyra,L3176889,Darjeeling--General Area DG,2023-02-08 16:19,1.0,27.0334405,88.2583237,True,False,False,S128273679,
1077,spblau1,Spot-breasted Laughingthrush,Garrulax merulinus,L22507383,Mungchu Longleng IN-NL,2023-02-08 06:04,1.0,26.450455,94.860964,True,False,True,S127857698,
1078,humlar1,Hume's Lark,Calandrella acutirostris,L22497353,Dholburu,2023-02-07 16:00,1.0,23.2609033,86.2257242,True,True,True,S127813102,
1079,asistu1,Asian Stubtail,Urosphena squameiceps,L13973342,Dosdewa Forest Trail,2023-02-06 16:22,1.0,24.3526778,92.3448139,True,True,False,S127741946,
1080,whteag,White-tailed Eagle,Haliaeetus albicilla,L1038276,Sultanpur National Park,2023-02-06 11:12,1.0,28.4638333,76.8893809,True,True,False,S127738702,
1081,blykin1,Blyth's Kingfisher,Alcedo hercules,L17729338,Namdapha-Vijaynagar Road,2023-02-06 06:22,1.0,27.48177,96.40525,True,False,False,S127862787,
1082,chiegr,Chinese Egret,Egretta eulophotes,L11135075,"Salt Marsh, Sippighat",2023-02-05 16:10,2.0,11.6098541,92.6870187,True,True,False,S127661780,
1083,westra1,Western Tragopan,Tragopan melanocephalus,L5818118,Great Himalayan NP--Forest Rest House--Sainj,2023-02-05 13:22,1.0,31.765815,77.356157,True,False,False,S127643531,
1084,mouchi2,Mountain Chiffchaff,Phylloscopus sindianus,L8503651,"Nangala , Machhedi",2023-02-05 09:30,1.0,32.6850758,75.6213733,True,True,False,S127733455,
1085,rubsho1,Rusty-bellied Shortwing,Brachypteryx hyperythra,L4314217,Bherjan WLS & Surroundings,2023-02-05 09:17,1.0,27.5266926,95.3675079,True,False,False,S127638922,
1086,whtbus1,White-throated Bushchat,Saxicola insignis,L18183193,Guptar Ghat,2023-02-04 09:15,2.0,26.800539,82.117886,True,True,False,S127562502,
1087,japspa1,Japanese Sparrowhawk,Accipiter gularis,L15066989,Khartang RF,2023-02-04 08:31,1.0,11.7939728,92.7138031,True,True,False,S127565377,
1088,salwar1,Sakhalin Leaf Warbler,Phylloscopus borealoides,L2529622,Mount Harriet NP,2023-02-04 06:45,1.0,11.715797,92.732753,True,True,False,S127551332,
1089,sposan1,Spotted Sandgrouse,Pterocles senegallus,L5372104,Banni Grasslands--Lodai,2023-02-04 03:45,4.0,23.4383142,69.9236441,True,False,False,S128037280,
1090,pomjae,Pomarine Jaeger,Stercorarius pomarinus,L22443854,Auto selected,2023-02-03 12:00,1.0,10.849414,75.7803907,True,False,True,S127498023,
1091,x00786,European x Oriental Honey-buzzard (hybrid),Pernis apivorus x ptilorhynchus,L16897432,"Unnamed Road, Kottayam, Kerala, IN (9.598, 76.511)",2023-02-03 10:40,1.0,9.5976362,76.511073,True,True,True,S127507737,
1092,whtnee,White-throated Needletail,Hirundapus caudacutus,L11277996,Neora Valley NP--General Area KP,2023-02-03 07:03,1.0,27.0826581,88.7004628,True,True,False,S127500142,
1093,arcwar1,Arctic Warbler,Phylloscopus borealis,L10146708,Chidyatapu Biological Park,2023-02-02 09:04,1.0,11.5033231,92.7021217,True,True,False,S127430733,
1094,lobdow,Long-billed Dowitcher,Limnodromus scolopaceus,L3251687,Kumbharwada wetland,2023-02-02 08:38,1.0,21.7778171,72.1077347,True,True,False,S127432692,
1095,chpher1,Chinese Pond-Heron,Ardeola bacchus,L3086750,Sippighat,2023-02-01 15:30,,11.6073858,92.6973474,True,True,False,S127433131,
1096,blkvul,Black Vulture,Coragyps atratus,L14892248,"Chandu Bhudera, outskirts of Gurugram (OBI)",2023-01-31 08:45,1.0,28.5025606,76.9225746,True,True,False,S127373533,X
1097,lanwar,Lanceolated Warbler,Locustella lanceolata,L10146708,Chidyatapu Biological Park,2023-01-30 16:31,1.0,11.5033231,92.7021217,True,True,False,S127256841,
1098,indski1,Indian Skimmer,Rynchops albicollis,L3326604,National Chambal Sanctuary -- Jaitpur,2023-01-30 14:16,1.0,26.7680456,78.6493206,True,False,False,S127253715,
1099,blbter1,Black-bellied Tern,Sterna acuticauda,L3326604,National Chambal Sanctuary -- Jaitpur,2023-01-30 14:16,5.0,26.7680456,78.6493206,True,False,False,S127253715,
1100,ausgro1,Australasian Grass-Owl,Tyto longimembris,L5685162,Kokilabari Seed Farm,2023-01-29 15:00,1.0,26.7548078,91.1898279,True,True,False,S127365758,
1101,wcptit1,White-crowned Penduline-Tit,Remiz coronatus,L22391073,"Changian, Punjab, IN (31.123, 74.996)",2023-01-29 14:14,1.0,31.1232083,74.99599,True,False,True,S127183421,
1102,lwfgoo,Lesser White-fronted Goose,Anser erythropus,L16955117,Nalsarovar Outskirts,2023-01-29 14:03,2.0,22.8235411,72.0592067,True,True,False,S127184082,
1103,manher1,Malayan Night-Heron,Gorsachius melanolophus,L22370943,"Mlappara, Kerala, IN (9.48, 77.151)",2023-01-28 18:03,1.0,9.4796841,77.1508811,True,True,True,S127076090,
1104,kasfly1,Kashmir Flycatcher,Ficedula subrubra,L3120215,Periyar Tiger Reserve--Aruviyoda,2023-01-28 16:26,1.0,9.4933,77.2353,True,True,False,S127076452,
1105,kerlau3,Ashambu Laughingthrush,Montecincla meridionalis,L22413271,"Agashtyarkoodam Trekking Trail, Kerala, IN (8.624, 77.239)",2023-01-28 15:12,8.0,8.6238824,77.2392813,True,True,True,S127314213,
1106,gycwar1,Gray-crowned Warbler,Phylloscopus tephrocephalus,L10866894,"Meghalaya, IN (25.49, 91.82)",2023-01-28 08:00,1.0,25.4895154,91.8204203,True,False,True,S127083726,
1107,tbwbab1,Tawny-breasted Wren-Babbler,Spelaeornis longicaudatus,L10866894,"Meghalaya, IN (25.49, 91.82)",2023-01-28 08:00,2.0,25.4895154,91.8204203,True,False,True,S127083726,
